index,year,month,day,hour,minute,second,recnt_Humid,recnt_Temp,Target_Humid
9600,2020,4,28,0,30,0,54.6,83,55
9601,2020,4,28,0,40,0,55,83,55
9602,2020,4,28,0,50,0,55,83,55.2
9603,2020,4,28,1,0,0,55.2,83,56
9604,2020,4,28,1,10,0,56,83,55.6
9605,2020,4,28,1,20,0,55.6,83,55.4
9606,2020,4,28,1,30,0,55.4,83,55
9607,2020,4,28,1,40,0,55,83.6,55
9608,2020,4,28,1,50,0,55,84,54.8
9609,2020,4,28,2,0,0,54.8,84,53.8
9610,2020,4,28,2,10,0,53.8,84.6,53.2
9611,2020,4,28,2,20,0,53.2,85,52.8
9612,2020,4,28,2,30,0,52.8,85.2,52
9613,2020,4,28,2,40,0,52,86,51.4
9614,2020,4,28,2,50,0,51.4,86.4,50.8
9615,2020,4,28,3,0,0,50.8,87.2,50.2
9616,2020,4,28,3,10,0,50.2,87.8,50.4
9617,2020,4,28,3,20,0,50.4,87.6,49.2
9618,2020,4,28,3,30,0,49.2,88.6,48
9619,2020,4,28,3,40,0,48,89,47.4
9620,2020,4,28,3,50,0,47.4,89.6,47
9621,2020,4,28,4,0,0,47,89.4,46.4
9622,2020,4,28,4,10,0,46.4,90.2,45.6
9623,2020,4,28,4,20,0,45.6,90.8,44.8
9624,2020,4,28,4,30,0,44.8,91.2,43.2
9625,2020,4,28,4,40,0,43.2,92.8,43
9626,2020,4,28,4,50,0,43,93,41.2
9627,2020,4,28,5,0,0,41.2,93.8,39.4
9628,2020,4,28,5,10,0,39.4,94.4,39
9629,2020,4,28,5,20,0,39,94.8,37.8
9630,2020,4,28,5,30,0,37.8,95.6,37.6
9631,2020,4,28,5,40,0,37.6,95.4,35.8
9632,2020,4,28,5,50,0,35.8,96.8,34.2
9633,2020,4,28,6,0,0,34.2,97.6,32.6
9634,2020,4,28,6,10,0,32.6,97.8,30.8
9635,2020,4,28,6,20,0,30.8,99.6,30
9636,2020,4,28,6,30,0,30,100.6,29.4
9637,2020,4,28,6,40,0,29.4,100.8,29.2
9638,2020,4,28,6,50,0,29.2,99.8,29.4
9639,2020,4,28,7,0,0,29.4,99.6,29
9640,2020,4,28,7,10,0,29,100.6,29.2
9641,2020,4,28,7,20,0,29.2,99.8,29.6
9642,2020,4,28,7,30,0,29.6,99.6,28.6
9643,2020,4,28,7,40,0,28.6,99.8,28.4
9644,2020,4,28,7,50,0,28.4,100,25.8
9645,2020,4,28,8,0,0,25.8,101.4,24.8
9646,2020,4,28,8,10,0,24.8,103.2,25
9647,2020,4,28,8,20,0,25,102.4,24.8
9648,2020,4,28,8,30,0,24.8,103.4,23.6
9649,2020,4,28,8,40,0,23.6,103.8,22.2
9650,2020,4,28,8,50,0,22.2,105.2,21.6
9651,2020,4,28,9,0,0,21.6,106,20.2
9652,2020,4,28,9,10,0,20.2,106.6,20.8
9653,2020,4,28,9,20,0,20.8,105.8,21.6
9654,2020,4,28,9,30,0,21.6,105.8,23
9655,2020,4,28,9,40,0,23,104.4,22.8
9656,2020,4,28,9,50,0,22.8,103.2,24.2
9657,2020,4,28,10,0,0,24.2,101.8,24
9658,2020,4,28,10,10,0,24,102.2,23.4
9659,2020,4,28,10,20,0,23.4,103,23.4
9660,2020,4,28,10,30,0,23.4,103,23.4
9661,2020,4,28,10,40,0,23.4,102.6,23
9662,2020,4,28,10,50,0,23,102.6,23.2
9663,2020,4,28,11,0,0,23.2,102.8,29.4
9664,2020,4,28,11,10,0,29.4,99.6,34
9665,2020,4,28,11,20,0,34,96,35.8
9666,2020,4,28,11,30,0,35.8,94.8,37.4
9667,2020,4,28,11,40,0,37.4,93.2,37.6
9668,2020,4,28,11,50,0,37.6,92.8,38
9669,2020,4,28,12,0,0,38,92.2,38
9670,2020,4,28,12,10,0,38,92,39.4
9671,2020,4,28,12,20,0,39.4,91.8,40.4
9672,2020,4,28,12,30,0,40.4,90.4,40.2
9673,2020,4,28,12,40,0,40.2,89.2,40.6
9674,2020,4,28,12,50,0,40.6,89,41.2
9675,2020,4,28,13,0,0,41.2,88,42
9676,2020,4,28,13,10,0,42,88,44
9677,2020,4,28,13,20,0,44,88,45
9678,2020,4,28,13,30,0,45,87.8,44.4
9679,2020,4,28,13,40,0,44.4,88,45.4
9680,2020,4,28,13,50,0,45.4,88,46.6
9681,2020,4,28,14,0,0,46.6,87.8,47.4
9682,2020,4,28,14,10,0,47.4,87.2,47.8
9683,2020,4,28,14,20,0,47.8,86.8,48
9684,2020,4,28,14,30,0,48,86.2,48.2
9685,2020,4,28,14,40,0,48.2,85.8,48.4
9686,2020,4,28,14,50,0,48.4,85.4,49.6
9687,2020,4,28,15,0,0,49.6,84.6,49.6
9688,2020,4,28,15,10,0,49.6,85.2,49.4
9689,2020,4,28,15,20,0,49.4,85.2,50.4
9690,2020,4,28,15,30,0,50.4,84.6,50.8
9691,2020,4,28,15,40,0,50.8,84.4,51.2
9692,2020,4,28,15,50,0,51.2,84.2,51.2
9693,2020,4,28,16,0,0,51.2,84,51.4
9694,2020,4,28,16,10,0,51.4,84,50.8
9695,2020,4,28,16,20,0,50.8,85,50.4
9696,2020,4,28,16,30,0,50.4,85,50.2
9697,2020,4,28,16,40,0,50.2,85,50.6
9698,2020,4,28,16,50,0,50.6,85,50.6
9699,2020,4,28,17,0,0,50.6,84.6,51.2
9700,2020,4,28,17,10,0,51.2,84.8,52
9701,2020,4,28,17,20,0,52,84,52
9702,2020,4,28,17,30,0,52,84,51.8
9703,2020,4,28,17,40,0,51.8,84,52.4
9704,2020,4,28,17,50,0,52.4,84,52.6
9705,2020,4,28,18,0,0,52.6,84,52.2
9706,2020,4,28,18,10,0,52.2,84,52
9707,2020,4,28,18,20,0,52,84,51.8
9708,2020,4,28,18,30,0,51.8,83.8,51.4
9709,2020,4,28,18,40,0,51.4,83,52
9710,2020,4,28,18,50,0,52,83,52.6
9711,2020,4,28,19,0,0,52.6,82,53.4
9712,2020,4,28,19,10,0,53.4,82,54.8
9713,2020,4,28,19,20,0,54.8,81.8,56
9714,2020,4,28,19,30,0,56,81,56.2
9715,2020,4,28,19,40,0,56.2,81,56
9716,2020,4,28,19,50,0,56,81,57
9717,2020,4,28,20,0,0,57,81,57
9718,2020,4,28,20,10,0,57,81,57
9719,2020,4,28,20,20,0,57,81,57.8
9720,2020,4,28,20,30,0,57.8,80.8,57.8
9721,2020,4,28,20,40,0,57.8,80,58
9722,2020,4,28,20,50,0,58,80,58.2
9723,2020,4,28,21,0,0,58.2,80,57.6
9724,2020,4,28,21,10,0,57.6,80,57.2
9725,2020,4,28,21,20,0,57.2,80,57
9726,2020,4,28,21,30,0,57,80,57
9727,2020,4,28,21,40,0,57,80,56.6
9728,2020,4,28,21,50,0,56.6,80,56.2
9729,2020,4,28,22,0,0,56.2,80,56.4
9730,2020,4,28,22,10,0,56.4,80,57
9731,2020,4,28,22,20,0,57,80,57
9732,2020,4,28,22,30,0,57,80,57
9733,2020,4,28,22,40,0,57,80,56.6
9734,2020,4,28,22,50,0,56.6,80.4,56
9735,2020,4,28,23,0,0,56,81,56
9736,2020,4,28,23,10,0,56,81,56.8
9737,2020,4,28,23,20,0,56.8,80.6,60.2
9738,2020,4,28,23,30,0,60.2,80,64.4
9739,2020,4,28,23,40,0,64.4,79,67.4
9740,2020,4,28,23,50,0,67.4,78,71.2
9741,2020,4,29,0,0,0,71.2,75,74
9742,2020,4,29,0,10,0,74,73.4,74.8
9743,2020,4,29,0,20,0,74.8,73.8,73.4
9744,2020,4,29,0,30,0,73.4,73.4,73.8
9745,2020,4,29,0,40,0,73.8,73,74
9746,2020,4,29,0,50,0,74,73,72.8
9747,2020,4,29,1,0,0,72.8,73.4,71.8
9748,2020,4,29,1,10,0,71.8,74,71
9749,2020,4,29,1,20,0,71,74,71.6
9750,2020,4,29,1,30,0,71.6,73.8,71.8
9751,2020,4,29,1,40,0,71.8,74,72
9752,2020,4,29,1,50,0,72,73.4,72
9753,2020,4,29,2,0,0,72,73.2,71.8
9754,2020,4,29,2,10,0,71.8,74,71
9755,2020,4,29,2,20,0,71,74,71.8
9756,2020,4,29,2,30,0,71.8,74,71
9757,2020,4,29,2,40,0,71,74,70.4
9758,2020,4,29,2,50,0,70.4,74,69.4
9759,2020,4,29,3,0,0,69.4,74.4,69
9760,2020,4,29,3,10,0,69,75.4,68.8
9761,2020,4,29,3,20,0,68.8,76.2,66.2
9762,2020,4,29,3,30,0,66.2,77,65.6
9763,2020,4,29,3,40,0,65.6,77,64.6
9764,2020,4,29,3,50,0,64.6,77.8,65
9765,2020,4,29,4,0,0,65,78,65
9766,2020,4,29,4,10,0,65,78,64
9767,2020,4,29,4,20,0,64,78,62.6
9768,2020,4,29,4,30,0,62.6,79,62.2
9769,2020,4,29,4,40,0,62.2,79.8,61.2
9770,2020,4,29,4,50,0,61.2,80,59.6
9771,2020,4,29,5,0,0,59.6,80.2,58.8
9772,2020,4,29,5,10,0,58.8,81,57.4
9773,2020,4,29,5,20,0,57.4,81,57.6
9774,2020,4,29,5,30,0,57.6,81,55.8
9775,2020,4,29,5,40,0,55.8,81.2,54.6
9776,2020,4,29,5,50,0,54.6,82,54.2
9777,2020,4,29,6,0,0,54.2,82.6,52.8
9778,2020,4,29,6,10,0,52.8,83.2,53.4
9779,2020,4,29,6,20,0,53.4,84.2,52.4
9780,2020,4,29,6,30,0,52.4,85,50.4
9781,2020,4,29,6,40,0,50.4,85,50.8
9782,2020,4,29,6,50,0,50.8,85.2,51
9783,2020,4,29,7,0,0,51,85.2,50
9784,2020,4,29,7,10,0,50,85,50.6
9785,2020,4,29,7,20,0,50.6,85,52
9786,2020,4,29,7,30,0,52,85,51.4
9787,2020,4,29,7,40,0,51.4,85.6,49.8
9788,2020,4,29,7,50,0,49.8,86,48.8
9789,2020,4,29,8,0,0,48.8,86.4,47.6
9790,2020,4,29,8,10,0,47.6,87,46.4
9791,2020,4,29,8,20,0,46.4,87,45.2
9792,2020,4,29,8,30,0,45.2,87,46.8
9793,2020,4,29,8,40,0,46.8,87,45.4
9794,2020,4,29,8,50,0,45.4,87,44
9795,2020,4,29,9,0,0,44,86.8,44.8
9796,2020,4,29,9,10,0,44.8,86.4,45.4
9797,2020,4,29,9,20,0,45.4,86.4,46.2
9798,2020,4,29,9,30,0,46.2,86,46.2
9799,2020,4,29,9,40,0,46.2,86,46.4
9800,2020,4,29,9,50,0,46.4,85.8,46.8
9801,2020,4,29,10,0,0,46.8,85.2,47.2
9802,2020,4,29,10,10,0,47.2,85,46.4
9803,2020,4,29,10,20,0,46.4,85.8,46.8
9804,2020,4,29,10,30,0,46.8,86,46.6
9805,2020,4,29,10,40,0,46.6,86,46.8
9806,2020,4,29,10,50,0,46.8,86,47.4
9807,2020,4,29,11,0,0,47.4,86.2,47.2
9808,2020,4,29,11,10,0,47.2,86.2,46.4
9809,2020,4,29,11,20,0,46.4,86.8,46.2
9810,2020,4,29,11,30,0,46.2,86.6,46.4
9811,2020,4,29,11,40,0,46.4,87,46.4
9812,2020,4,29,11,50,0,46.4,86.6,46.6
9813,2020,4,29,12,0,0,46.6,86,47
9814,2020,4,29,12,10,0,47,86,47
9815,2020,4,29,12,20,0,47,86,47.6
9816,2020,4,29,12,30,0,47.6,86,48.2
9817,2020,4,29,12,40,0,48.2,85.4,49.2
9818,2020,4,29,12,50,0,49.2,85,49.6
9819,2020,4,29,13,0,0,49.6,84.8,51.6
9820,2020,4,29,13,10,0,51.6,84,52
9821,2020,4,29,13,20,0,52,84,52.5
9822,2020,4,29,13,30,0,52.5,84,52.6
9823,2020,4,29,13,40,0,52.6,84,52.6
9824,2020,4,29,13,50,0,52.6,84,52.4
9825,2020,4,29,14,0,0,52.4,83.8,52
9826,2020,4,29,14,10,0,52,83,52.8
9827,2020,4,29,14,20,0,52.8,83,53.2
9828,2020,4,29,14,30,0,53.2,83,54
9829,2020,4,29,14,40,0,54,83,54
9830,2020,4,29,14,50,0,54,83,54
9831,2020,4,29,15,0,0,54,82.8,54
9832,2020,4,29,15,10,0,54,82,54
9833,2020,4,29,15,20,0,54,82,54
9834,2020,4,29,15,30,0,54,82,54.8
9835,2020,4,29,15,40,0,54.8,82,55.2
9836,2020,4,29,15,50,0,55.2,82,56
9837,2020,4,29,16,0,0,56,82,55.6
9838,2020,4,29,16,10,0,55.6,82,56
9839,2020,4,29,16,20,0,56,81.6,56
9840,2020,4,29,16,30,0,56,81,56
9841,2020,4,29,16,40,0,56,81,56.6
9842,2020,4,29,16,50,0,56.6,81,56.2
9843,2020,4,29,17,0,0,56.2,81,56.8
9844,2020,4,29,17,10,0,56.8,81,57
9845,2020,4,29,17,20,0,57,81,57
9846,2020,4,29,17,30,0,57,81,57.8
9847,2020,4,29,17,40,0,57.8,81,57.8
9848,2020,4,29,17,50,0,57.8,81,58.2
9849,2020,4,29,18,0,0,58.2,81,58
9850,2020,4,29,18,10,0,58,81,58.8
9851,2020,4,29,18,20,0,58.8,81,59
9852,2020,4,29,18,30,0,59,81,59.2
9853,2020,4,29,18,40,0,59.2,81,59.2
9854,2020,4,29,18,50,0,59.2,80.8,59.4
9855,2020,4,29,19,0,0,59.4,80.6,60
9856,2020,4,29,19,10,0,60,80.6,60.4
9857,2020,4,29,19,20,0,60.4,80,60.6
9858,2020,4,29,19,30,0,60.6,80,60.6
9859,2020,4,29,19,40,0,60.6,80,61
9860,2020,4,29,19,50,0,61,80,61
9861,2020,4,29,20,0,0,61,80,61
9862,2020,4,29,20,10,0,61,80,61
9863,2020,4,29,20,20,0,61,80,61.2
9864,2020,4,29,20,30,0,61.2,80,61.4
9865,2020,4,29,20,40,0,61.4,80,62
9866,2020,4,29,20,50,0,62,80,61.4
9867,2020,4,29,21,0,0,61.4,79.2,62
9868,2020,4,29,21,10,0,62,79,62
9869,2020,4,29,21,20,0,62,79,62.4
9870,2020,4,29,21,30,0,62.4,79,62.8
9871,2020,4,29,21,40,0,62.8,79,62
9872,2020,4,29,21,50,0,62,79,62
9873,2020,4,29,22,0,0,62,79,63
9874,2020,4,29,22,10,0,63,79,62.6
9875,2020,4,29,22,20,0,62.6,79,62.4
9876,2020,4,29,22,30,0,62.4,79,63
9877,2020,4,29,22,40,0,63,79,63
9878,2020,4,29,22,50,0,63,79,63.2
9879,2020,4,29,23,0,0,63.2,79,63.8
9880,2020,4,29,23,10,0,63.8,79,64
9881,2020,4,29,23,20,0,64,79,63
9882,2020,4,29,23,30,0,63,79,63
9883,2020,4,29,23,40,0,63,79,63
9884,2020,4,29,23,50,0,63,79,63.6
9885,2020,4,30,0,0,0,63.6,78.6,64
9886,2020,4,30,0,10,0,64,78,63.8
9887,2020,4,30,0,20,0,63.8,78,63
9888,2020,4,30,0,30,0,63,78,63
9889,2020,4,30,0,40,0,63,78.4,63.2
9890,2020,4,30,0,50,0,63.2,79,63.2
9891,2020,4,30,1,0,0,63.2,79,63
9892,2020,4,30,1,10,0,63,79,63
9893,2020,4,30,1,20,0,63,79,62
9894,2020,4,30,1,30,0,62,79.8,61.6
9895,2020,4,30,1,40,0,61.6,80,61.2
9896,2020,4,30,1,50,0,61.2,80,59.8
9897,2020,4,30,2,0,0,59.8,80.6,58.8
9898,2020,4,30,2,10,0,58.8,81,57.6
9899,2020,4,30,2,20,0,57.6,81.8,56.8
9900,2020,4,30,2,30,0,56.8,82,56.8
9901,2020,4,30,2,40,0,56.8,82,56.2
9902,2020,4,30,2,50,0,56.2,83,55
9903,2020,4,30,3,0,0,55,83.2,54.2
9904,2020,4,30,3,10,0,54.2,84,53.4
9905,2020,4,30,3,20,0,53.4,84,52.8
9906,2020,4,30,3,30,0,52.8,84.6,52.4
9907,2020,4,30,3,40,0,52.4,85,52
9908,2020,4,30,3,50,0,52,85.2,51.6
9909,2020,4,30,4,0,0,51.6,85.8,50.4
9910,2020,4,30,4,10,0,50.4,86.8,49
9911,2020,4,30,4,20,0,49,87.4,47
9912,2020,4,30,4,30,0,47,88.8,44.2
9913,2020,4,30,4,40,0,44.2,89.8,41.8
9914,2020,4,30,4,50,0,41.8,90,40
9915,2020,4,30,5,0,0,40,90.8,38.8
9916,2020,4,30,5,10,0,38.8,90.8,39.2
9917,2020,4,30,5,20,0,39.2,91.6,37.2
9918,2020,4,30,5,30,0,37.2,92.6,37
9919,2020,4,30,5,40,0,37,93,36
9920,2020,4,30,5,50,0,36,93.8,34.8
9921,2020,4,30,6,0,0,34.8,93.8,33.6
9922,2020,4,30,6,10,0,33.6,95,33.4
9923,2020,4,30,6,20,0,33.4,95.8,31
9924,2020,4,30,6,30,0,31,96.2,31
9925,2020,4,30,6,40,0,31,96.8,30.2
9926,2020,4,30,6,50,0,30.2,97,28
9927,2020,4,30,7,0,0,28,96.8,27.4
9928,2020,4,30,7,10,0,27.4,98,26.8
9929,2020,4,30,7,20,0,26.8,98.8,25.2
9930,2020,4,30,7,30,0,25.2,98.8,25
9931,2020,4,30,7,40,0,25,99.6,24.6
9932,2020,4,30,7,50,0,24.6,99.6,25.2
9933,2020,4,30,8,0,0,25.2,100.2,23.6
9934,2020,4,30,8,10,0,23.6,100.2,24.4
9935,2020,4,30,8,20,0,24.4,99.4,23.8
9936,2020,4,30,8,30,0,23.8,99.8,24.8
9937,2020,4,30,8,40,0,24.8,100,25
9938,2020,4,30,8,50,0,25,100.4,25.6
9939,2020,4,30,9,0,0,25.6,98.8,25.4
9940,2020,4,30,9,10,0,25.4,100,24.6
9941,2020,4,30,9,20,0,24.6,101,23.4
9942,2020,4,30,9,30,0,23.4,102,23.6
9943,2020,4,30,9,40,0,23.6,102,23.8
9944,2020,4,30,9,50,0,23.8,100.2,24.2
9945,2020,4,30,10,0,0,24.2,99.8,24.2
9946,2020,4,30,10,10,0,24.2,100.4,23.6
9947,2020,4,30,10,20,0,23.6,100,23.8
9948,2020,4,30,10,30,0,23.8,99.4,24.2
9949,2020,4,30,10,40,0,24.2,99,24.2
9950,2020,4,30,10,50,0,24.2,100,24.2
9951,2020,4,30,11,0,0,24.2,99.8,23.6
9952,2020,4,30,11,10,0,23.6,100.6,23
9953,2020,4,30,11,20,0,23,101,23
9954,2020,4,30,11,30,0,23,101,23.4
9955,2020,4,30,11,40,0,23.4,100.8,23.4
9956,2020,4,30,11,50,0,23.4,99,24.4
9957,2020,4,30,12,0,0,24.4,98.8,24.8
9958,2020,4,30,12,10,0,24.8,98.2,26.2
9959,2020,4,30,12,20,0,26.2,98,27.2
9960,2020,4,30,12,30,0,27.2,98,28.6
9961,2020,4,30,12,40,0,28.6,97,29.6
9962,2020,4,30,12,50,0,29.6,96.2,30.6
9963,2020,4,30,13,0,0,30.6,95.2,31.4
9964,2020,4,30,13,10,0,31.4,94.4,33
9965,2020,4,30,13,20,0,33,93.8,33.75
9966,2020,4,30,13,30,0,33.75,93,34.2
9967,2020,4,30,13,40,0,34.2,92.8,35.6
9968,2020,4,30,13,50,0,35.6,92,37.4
9969,2020,4,30,14,0,0,37.4,91.2,37.8
9970,2020,4,30,14,10,0,37.8,91,37.8
9971,2020,4,30,14,20,0,37.8,91,38.4
9972,2020,4,30,14,30,0,38.4,90,39.4
9973,2020,4,30,14,40,0,39.4,90,39.2
9974,2020,4,30,14,50,0,39.2,90,39
9975,2020,4,30,15,0,0,39,90,39
9976,2020,4,30,15,10,0,39,89.6,38.2
9977,2020,4,30,15,20,0,38.2,89,37.4
9978,2020,4,30,15,30,0,37.4,89,36.8
9979,2020,4,30,15,40,0,36.8,89,36
9980,2020,4,30,15,50,0,36,89,37
9981,2020,4,30,16,0,0,37,88.4,38.2
9982,2020,4,30,16,10,0,38.2,89,39
9983,2020,4,30,16,20,0,39,89,40
9984,2020,4,30,16,30,0,40,88.6,40
9985,2020,4,30,16,40,0,40,88,40.8
9986,2020,4,30,16,50,0,40.8,88,41
9987,2020,4,30,17,0,0,41,88,42
9988,2020,4,30,17,10,0,42,88,42.4
9989,2020,4,30,17,20,0,42.4,87.2,43
9990,2020,4,30,17,30,0,43,87,43
9991,2020,4,30,17,40,0,43,87,43.6
9992,2020,4,30,17,50,0,43.6,87,44.2
9993,2020,4,30,18,0,0,44.2,87,44.4
9994,2020,4,30,18,10,0,44.4,87,44.8
9995,2020,4,30,18,20,0,44.8,87,45
9996,2020,4,30,18,30,0,45,87,45
9997,2020,4,30,18,40,0,45,86.2,45
9998,2020,4,30,18,50,0,45,86,45.8
9999,2020,4,30,19,0,0,45.8,85.8,47.4
10000,2020,4,30,19,10,0,47.4,85.2,48.6
10001,2020,4,30,19,20,0,48.6,85,49.6
10002,2020,4,30,19,30,0,49.6,85,51
10003,2020,4,30,19,40,0,51,84.8,52
10004,2020,4,30,19,50,0,52,84,53.4
10005,2020,4,30,20,0,0,53.4,84,54.6
10006,2020,4,30,20,10,0,54.6,83.4,55
10007,2020,4,30,20,20,0,55,83,55.2
10008,2020,4,30,20,30,0,55.2,83,56
10009,2020,4,30,20,40,0,56,83,56.4
10010,2020,4,30,20,50,0,56.4,83,56.8
10011,2020,4,30,21,0,0,56.8,83,57.4
10012,2020,4,30,21,10,0,57.4,83,58
10013,2020,4,30,21,20,0,58,82,59
10014,2020,4,30,21,30,0,59,82,59
10015,2020,4,30,21,40,0,59,82,59.4
10016,2020,4,30,21,50,0,59.4,82,60
10017,2020,4,30,22,0,0,60,82,60
10018,2020,4,30,22,10,0,60,82,60.2
10019,2020,4,30,22,20,0,60.2,82,60
10020,2020,4,30,22,30,0,60,82,60
10021,2020,4,30,22,40,0,60,82,60
10022,2020,4,30,22,50,0,60,82,59.4
10023,2020,4,30,23,0,0,59.4,82,59.6
10024,2020,4,30,23,10,0,59.6,82,60
10025,2020,4,30,23,20,0,60,82,60
10026,2020,4,30,23,30,0,60,82,60.4
10027,2020,4,30,23,40,0,60.4,81.8,61
10028,2020,4,30,23,50,0,61,81,61
10029,2020,5,1,0,0,0,61,81,61
10030,2020,5,1,0,10,0,61,81,61
10031,2020,5,1,0,20,0,61,81,61
10032,2020,5,1,0,30,0,61,81,61.6
10033,2020,5,1,0,40,0,61.6,81,61.6
10034,2020,5,1,0,50,0,61.6,81,61
10035,2020,5,1,1,0,0,61,81,60.6
10036,2020,5,1,1,10,0,60.6,81,60.2
10037,2020,5,1,1,20,0,60.2,81,59.8
10038,2020,5,1,1,30,0,59.8,81.6,58.2
10039,2020,5,1,1,40,0,58.2,82,57.6
10040,2020,5,1,1,50,0,57.6,82.8,56.6
10041,2020,5,1,2,0,0,56.6,83,55.2
10042,2020,5,1,2,10,0,55.2,83.6,54.2
10043,2020,5,1,2,20,0,54.2,84,53.2
10044,2020,5,1,2,30,0,53.2,84.2,51.8
10045,2020,5,1,2,40,0,51.8,85,50.6
10046,2020,5,1,2,50,0,50.6,85.6,49
10047,2020,5,1,3,0,0,49,86.2,47.4
10048,2020,5,1,3,10,0,47.4,87,46.2
10049,2020,5,1,3,20,0,46.2,87.6,46.2
10050,2020,5,1,3,30,0,46.2,88,45.2
10051,2020,5,1,3,40,0,45.2,88.4,44.6
10052,2020,5,1,3,50,0,44.6,88.8,43.4
10053,2020,5,1,4,0,0,43.4,89.6,42
10054,2020,5,1,4,10,0,42,90.4,40.8
10055,2020,5,1,4,20,0,40.8,91.6,40.2
10056,2020,5,1,4,30,0,40.2,91.8,39.4
10057,2020,5,1,4,40,0,39.4,92.8,38.4
10058,2020,5,1,4,50,0,38.4,93.6,37
10059,2020,5,1,5,0,0,37,94.4,36
10060,2020,5,1,5,10,0,36,95,34.8
10061,2020,5,1,5,20,0,34.8,95.6,33.4
10062,2020,5,1,5,30,0,33.4,96.2,33
10063,2020,5,1,5,40,0,33,96.8,32.8
10064,2020,5,1,5,50,0,32.8,97.4,32
10065,2020,5,1,6,0,0,32,98.6,31
10066,2020,5,1,6,10,0,31,99,30
10067,2020,5,1,6,20,0,30,99.4,30.6
10068,2020,5,1,6,30,0,30.6,98.8,29.2
10069,2020,5,1,6,40,0,29.2,99.8,28.8
10070,2020,5,1,6,50,0,28.8,100.8,28.2
10071,2020,5,1,7,0,0,28.2,100.6,28.8
10072,2020,5,1,7,10,0,28.8,99.2,28
10073,2020,5,1,7,20,0,28,99.8,27.6
10074,2020,5,1,7,30,0,27.6,100.2,26.4
10075,2020,5,1,7,40,0,26.4,100.4,26
10076,2020,5,1,7,50,0,26,100.6,26
10077,2020,5,1,8,0,0,26,100.4,25.2
10078,2020,5,1,8,10,0,25.2,102,24.8
10079,2020,5,1,8,20,0,24.8,102.6,24.2
10080,2020,5,1,8,30,0,24.2,103.8,24
10081,2020,5,1,8,40,0,24,103.8,23.6
10082,2020,5,1,8,50,0,23.6,103.4,24.6
10083,2020,5,1,9,0,0,24.6,103,24.4
10084,2020,5,1,9,10,0,24.4,102.4,23.6
10085,2020,5,1,9,20,0,23.6,103,23.4
10086,2020,5,1,9,30,0,23.4,102.6,24.6
10087,2020,5,1,9,40,0,24.6,102.4,24.6
10088,2020,5,1,9,50,0,24.6,102.8,23
10089,2020,5,1,10,0,0,23,102.4,23.2
10090,2020,5,1,10,10,0,23.2,101.4,23.2
10091,2020,5,1,10,20,0,23.2,101,22
10092,2020,5,1,10,30,0,22,101.8,22.4
10093,2020,5,1,10,40,0,22.4,102.4,22.2
10094,2020,5,1,10,50,0,22.2,102.4,21.6
10095,2020,5,1,11,0,0,21.6,102.4,21.8
10096,2020,5,1,11,10,0,21.8,102,22.2
10097,2020,5,1,11,20,0,22.2,101.8,22.4
10098,2020,5,1,11,30,0,22.4,101.2,23
10099,2020,5,1,11,40,0,23,101,23.4
10100,2020,5,1,11,50,0,23.4,101,24
10101,2020,5,1,12,0,0,24,100,24.2
10102,2020,5,1,12,10,0,24.2,99.2,25.2
10103,2020,5,1,12,20,0,25.2,99,25.6
10104,2020,5,1,12,30,0,25.6,99,26
10105,2020,5,1,12,40,0,26,98.4,27.2
10106,2020,5,1,12,50,0,27.2,98,28
10107,2020,5,1,13,0,0,28,97.2,29
10108,2020,5,1,13,10,0,29,97,29.8
10109,2020,5,1,13,20,0,29.8,96,30.6
10110,2020,5,1,13,30,0,30.6,96,31
10111,2020,5,1,13,40,0,31,95.2,31.6
10112,2020,5,1,13,50,0,31.6,95,32.8
10113,2020,5,1,14,0,0,32.8,95,33.8
10114,2020,5,1,14,10,0,33.8,94.2,34
10115,2020,5,1,14,20,0,34,94,36.2
10116,2020,5,1,14,30,0,36.2,93,37
10117,2020,5,1,14,40,0,37,92.4,37.4
10118,2020,5,1,14,50,0,37.4,92,37.6
10119,2020,5,1,15,0,0,37.6,91.8,38
10120,2020,5,1,15,10,0,38,91,38
10121,2020,5,1,15,20,0,38,91,38.2
10122,2020,5,1,15,30,0,38.2,91,38
10123,2020,5,1,15,40,0,38,91,38
10124,2020,5,1,15,50,0,38,91,38
10125,2020,5,1,16,0,0,38,91,38.2
10126,2020,5,1,16,10,0,38.2,91,38.2
10127,2020,5,1,16,20,0,38.2,91,38.4
10128,2020,5,1,16,30,0,38.4,90.4,39.2
10129,2020,5,1,16,40,0,39.2,90,40
10130,2020,5,1,16,50,0,40,89,40.4
10131,2020,5,1,17,0,0,40.4,88.8,41
10132,2020,5,1,17,10,0,41,88.8,41
10133,2020,5,1,17,20,0,41,89,41
10134,2020,5,1,17,30,0,41,88.8,41.6
10135,2020,5,1,17,40,0,41.6,88.6,42.2
10136,2020,5,1,17,50,0,42.2,88,42.8
10137,2020,5,1,18,0,0,42.8,88,43.2
10138,2020,5,1,18,10,0,43.2,88,43.4
10139,2020,5,1,18,20,0,43.4,87.2,43.2
10140,2020,5,1,18,30,0,43.2,87,44
10141,2020,5,1,18,40,0,44,87,44
10142,2020,5,1,18,50,0,44,87,44
10143,2020,5,1,19,0,0,44,87,43.4
10144,2020,5,1,19,10,0,43.4,87,44
10145,2020,5,1,19,20,0,44,86,44
