year,month,day,hour,minute,second,recnt_Temp,recnt_Humid,Target_Temperature
2020,03,31,22,00,00,81.0,41.8,80.8
2020,03,31,22,10,00,80.8,42.2,80.8
2020,03,31,22,20,00,80.8,42.0,80.8
2020,03,31,22,30,00,80.8,42.0,80.8
2020,03,31,22,40,00,80.8,42.2,80.2
2020,03,31,22,50,00,80.2,42.0,80.0
2020,03,31,23,00,00,80.0,43.0,80.0
2020,03,31,23,10,00,80.0,43.0,79.8
2020,03,31,23,20,00,79.8,43.2,79.6
2020,03,31,23,30,00,79.6,43.4,79.4
2020,03,31,23,40,00,79.4,43.6,79.4
2020,03,31,23,50,00,79.4,42.8,79.4
2020,04,01,00,00,00,79.4,42.8,79.0
2020,04,01,00,10,00,79.0,43.2,79.0
2020,04,01,00,20,00,79.0,42.6,79.0
2020,04,01,00,30,00,79.0,42.0,79.0
2020,04,01,00,40,00,79.0,42.0,79.0
2020,04,01,00,50,00,79.0,41.8,79.0
2020,04,01,01,00,00,79.0,41.0,79.0
2020,04,01,01,10,00,79.0,41.0,79.0
2020,04,01,01,20,00,79.0,41.0,79.6
2020,04,01,01,30,00,79.6,39.8,80.2
2020,04,01,01,40,00,80.2,38.6,81.0
2020,04,01,01,50,00,81.0,36.8,81.4
2020,04,01,02,00,00,81.4,34.8,82.0
2020,04,01,02,10,00,82.0,32.8,82.6
2020,04,01,02,20,00,82.6,30.6,83.0
2020,04,01,02,30,00,83.0,28.8,83.8
2020,04,01,02,40,00,83.8,27.4,84.8
2020,04,01,02,50,00,84.8,26.0,85.4
2020,04,01,03,00,00,85.4,25.0,86.2
2020,04,01,03,10,00,86.2,23.8,86.8
2020,04,01,03,20,00,86.8,22.2,87.0
2020,04,01,03,30,00,87.0,21.0,88.0
2020,04,01,03,40,00,88.0,20.6,88.0
2020,04,01,03,50,00,88.0,20.0,88.4
2020,04,01,04,00,00,88.4,20.0,89.2
2020,04,01,04,10,00,89.2,19.8,89.8
2020,04,01,04,20,00,89.8,19.0,90.6
2020,04,01,04,30,00,90.6,18.6,91.0
2020,04,01,04,40,00,91.0,17.6,91.6
2020,04,01,04,50,00,91.6,17.0,92.6
2020,04,01,05,00,00,92.6,17.0,93.4
2020,04,01,05,10,00,93.4,16.0,93.4
2020,04,01,05,20,00,93.4,16.0,93.8
2020,04,01,05,30,00,93.8,15.8,94.0
2020,04,01,05,40,00,94.0,15.4,95.8
2020,04,01,05,50,00,95.8,15.2,95.8
2020,04,01,06,00,00,95.8,14.8,95.8
2020,04,01,06,10,00,95.8,15.0,96.0
2020,04,01,06,20,00,96.0,15.2,97.0
2020,04,01,06,30,00,97.0,14.2,97.6
2020,04,01,06,40,00,97.6,14.2,98.4
2020,04,01,06,50,00,98.4,13.6,98.4
2020,04,01,07,00,00,98.4,13.8,100.0
2020,04,01,07,10,00,100.0,13.0,100.0
2020,04,01,07,20,00,100.0,12.4,100.4
2020,04,01,07,30,00,100.4,11.2,101.4
2020,04,01,07,40,00,101.4,11.2,101.6
2020,04,01,07,50,00,101.6,11.0,102.4
2020,04,01,08,00,00,102.4,11.0,101.8
2020,04,01,08,10,00,101.8,10.8,103.8
2020,04,01,08,20,00,103.8,10.4,103.0
2020,04,01,08,30,00,103.0,11.0,103.0
2020,04,01,08,40,00,103.0,11.0,103.6
2020,04,01,08,50,00,103.6,11.0,102.6
2020,04,01,09,00,00,102.6,10.6,103.4
2020,04,01,09,10,00,103.4,10.8,103.2
2020,04,01,09,20,00,103.2,11.0,104.2
2020,04,01,09,30,00,104.2,10.8,104.2
2020,04,01,09,40,00,104.2,10.0,103.8
2020,04,01,09,50,00,103.8,10.0,104.0
2020,04,01,10,00,00,104.0,10.0,103.4
2020,04,01,10,10,00,103.4,10.8,103.6
2020,04,01,10,20,00,103.6,11.0,103.2
2020,04,01,10,30,00,103.2,11.0,103.6
2020,04,01,10,40,00,103.6,11.0,102.8
2020,04,01,10,50,00,102.8,10.8,103.0
2020,04,01,11,00,00,103.0,10.4,104.2
2020,04,01,11,10,00,104.2,10.0,104.4
2020,04,01,11,20,00,104.4,10.0,102.4
2020,04,01,11,30,00,102.4,10.0,102.8
2020,04,01,11,40,00,102.8,10.0,101.8
2020,04,01,11,50,00,101.8,10.2,102.0
2020,04,01,12,00,00,102.0,11.0,101.0
2020,04,01,12,10,00,101.0,11.0,99.2
2020,04,01,12,20,00,99.2,12.0,98.6
2020,04,01,12,30,00,98.6,12.2,98.0
2020,04,01,12,40,00,98.0,13.0,97.6
2020,04,01,12,50,00,97.6,13.0,97.0
2020,04,01,13,00,00,97.0,13.8,96.4
2020,04,01,13,10,00,96.4,14.0,96.0
2020,04,01,13,20,00,96.0,14.0,96.0
2020,04,01,13,30,00,96.0,15.0,96.0
2020,04,01,13,40,00,96.0,15.0,95.0
2020,04,01,13,50,00,95.0,16.2,94.0
2020,04,01,14,00,00,94.0,18.2,94.0
2020,04,01,14,10,00,94.0,18.8,94.0
2020,04,01,14,20,00,94.0,19.8,93.4
2020,04,01,14,30,00,93.4,20.2,93.0
2020,04,01,14,40,00,93.0,21.0,92.4
2020,04,01,14,50,00,92.4,21.6,92.2
2020,04,01,15,00,00,92.2,22.0,91.8
2020,04,01,15,10,00,91.8,22.8,91.0
2020,04,01,15,20,00,91.0,24.0,90.6
2020,04,01,15,30,00,90.6,24.8,90.4
2020,04,01,15,40,00,90.4,25.2,90.0
2020,04,01,15,50,00,90.0,26.0,90.0
2020,04,01,16,00,00,90.0,26.0,89.8
2020,04,01,16,10,00,89.8,27.0,89.4
2020,04,01,16,20,00,89.4,27.6,89.0
2020,04,01,16,30,00,89.0,28.4,89.0
2020,04,01,16,40,00,89.0,29.0,88.8
2020,04,01,16,50,00,88.8,29.2,88.0
2020,04,01,17,00,00,88.0,30.0,88.0
2020,04,01,17,10,00,88.0,30.6,87.6
2020,04,01,17,20,00,87.6,31.0,87.6
2020,04,01,17,30,00,87.6,31.2,87.0
2020,04,01,17,40,00,87.0,32.0,87.0
2020,04,01,17,50,00,87.0,32.2,87.0
2020,04,01,18,00,00,87.0,32.2,87.0
2020,04,01,18,10,00,87.0,32.2,87.0
2020,04,01,18,20,00,87.0,32.8,86.4
2020,04,01,18,30,00,86.4,33.0,86.4
2020,04,01,18,40,00,86.4,33.0,86.0
2020,04,01,18,50,00,86.0,33.6,86.0
2020,04,01,19,00,00,86.0,34.0,86.0
2020,04,01,19,10,00,86.0,34.0,85.8
2020,04,01,19,20,00,85.8,34.0,85.4
2020,04,01,19,30,00,85.4,35.2,85.0
2020,04,01,19,40,00,85.0,35.8,84.2
2020,04,01,19,50,00,84.2,36.2,85.0
2020,04,01,20,00,00,85.0,36.0,85.0
2020,04,01,20,10,00,85.0,36.0,85.0
2020,04,01,20,20,00,85.0,35.8,85.0
2020,04,01,20,30,00,85.0,36.0,85.0
2020,04,01,20,40,00,85.0,36.0,85.0
2020,04,01,20,50,00,85.0,36.0,85.0
2020,04,01,21,00,00,85.0,36.2,84.2
2020,04,01,21,10,00,84.2,36.6,84.2
2020,04,01,21,20,00,84.2,36.0,84.0
2020,04,01,21,30,00,84.0,35.6,84.0
2020,04,01,21,40,00,84.0,35.0,84.0
2020,04,01,21,50,00,84.0,35.0,84.0
2020,04,01,22,00,00,84.0,35.0,84.0
2020,04,01,22,10,00,84.0,35.0,83.6
2020,04,01,22,20,00,83.6,35.0,83.2
2020,04,01,22,30,00,83.2,35.0,83.0
2020,04,01,22,40,00,83.0,35.0,83.0
2020,04,01,22,50,00,83.0,35.0,83.0
2020,04,01,23,00,00,83.0,35.0,83.0
2020,04,01,23,10,00,83.0,34.6,83.0
2020,04,01,23,20,00,83.0,34.4,83.0
2020,04,01,23,30,00,83.0,35.0,83.0
2020,04,01,23,40,00,83.0,36.0,83.0
2020,04,01,23,50,00,83.0,36.6,83.0
2020,04,02,00,00,00,83.0,37.2,82.8
2020,04,02,00,10,00,82.8,38.0,82.8
2020,04,02,00,20,00,82.8,38.0,82.2
2020,04,02,00,30,00,82.2,38.0,82.4
2020,04,02,00,40,00,82.4,38.0,82.0
2020,04,02,00,50,00,82.0,38.0,82.4
2020,04,02,01,00,00,82.4,38.0,83.0
2020,04,02,01,10,00,83.0,38.0,83.0
2020,04,02,01,20,00,83.0,38.2,83.0
2020,04,02,01,30,00,83.0,38.6,83.0
2020,04,02,01,40,00,83.0,38.2,83.6
2020,04,02,01,50,00,83.6,38.0,84.0
2020,04,02,02,00,00,84.0,37.2,84.0
2020,04,02,02,10,00,84.0,37.0,84.0
2020,04,02,02,20,00,84.0,36.6,84.6
2020,04,02,02,30,00,84.6,36.0,85.6
2020,04,02,02,40,00,85.6,35.0,86.4
2020,04,02,02,50,00,86.4,34.6,87.0
2020,04,02,03,00,00,87.0,33.6,87.0
2020,04,02,03,10,00,87.0,33.2,87.2
2020,04,02,03,20,00,87.2,33.2,88.0
2020,04,02,03,30,00,88.0,34.0,88.4
2020,04,02,03,40,00,88.4,32.6,89.0
2020,04,02,03,50,00,89.0,31.8,89.0
2020,04,02,04,00,00,89.0,31.4,89.8
2020,04,02,04,10,00,89.8,30.6,90.8
2020,04,02,04,20,00,90.8,29.6,91.4
2020,04,02,04,30,00,91.4,28.8,92.0
2020,04,02,04,40,00,92.0,28.0,92.2
2020,04,02,04,50,00,92.2,27.6,93.0
2020,04,02,05,00,00,93.0,26.0,93.6
2020,04,02,05,10,00,93.6,25.8,94.0
2020,04,02,05,20,00,94.0,25.0,95.0
2020,04,02,05,30,00,95.0,24.0,95.2
2020,04,02,05,40,00,95.2,22.6,96.0
2020,04,02,05,50,00,96.0,22.6,96.8
2020,04,02,06,00,00,96.8,20.6,97.0
2020,04,02,06,10,00,97.0,20.2,97.4
2020,04,02,06,20,00,97.4,20.0,98.8
2020,04,02,06,30,00,98.8,18.6,99.6
2020,04,02,06,40,00,99.6,17.6,99.6
2020,04,02,06,50,00,99.6,17.0,99.4
2020,04,02,07,00,00,99.4,17.8,99.8
2020,04,02,07,10,00,99.8,18.0,100.8
2020,04,02,07,20,00,100.8,16.8,101.0
2020,04,02,07,30,00,101.0,17.0,101.4
2020,04,02,07,40,00,101.4,16.6,102.8
2020,04,02,07,50,00,102.8,15.8,103.6
2020,04,02,08,00,00,103.6,15.2,102.0
2020,04,02,08,10,00,102.0,15.0,102.8
2020,04,02,08,20,00,102.8,15.2,103.2
2020,04,02,08,30,00,103.2,15.2,103.0
2020,04,02,08,40,00,103.0,15.0,103.4
2020,04,02,08,50,00,103.4,15.2,102.6
2020,04,02,09,00,00,102.6,15.4,102.0
2020,04,02,09,10,00,102.0,16.0,102.4
2020,04,02,09,20,00,102.4,15.2,103.6
2020,04,02,09,30,00,103.6,14.2,103.2
2020,04,02,09,40,00,103.2,15.0,102.0
2020,04,02,09,50,00,102.0,15.0,103.2
2020,04,02,10,00,00,103.2,15.0,103.2
2020,04,02,10,10,00,103.2,14.8,103.8
2020,04,02,10,20,00,103.8,14.4,105.2
2020,04,02,10,30,00,105.2,14.0,104.0
2020,04,02,10,40,00,104.0,14.0,102.0
2020,04,02,10,50,00,102.0,14.6,101.0
2020,04,02,11,00,00,101.0,15.0,100.6
2020,04,02,11,10,00,100.6,15.0,101.4
2020,04,02,11,20,00,101.4,15.0,102.0
2020,04,02,11,30,00,102.0,14.6,101.4
2020,04,02,11,40,00,101.4,15.0,100.2
2020,04,02,11,50,00,100.2,15.0,99.4
2020,04,02,12,00,00,99.4,15.8,98.6
2020,04,02,12,10,00,98.6,16.0,97.2
2020,04,02,12,20,00,97.2,16.6,97.0
2020,04,02,12,30,00,97.0,17.0,96.4
2020,04,02,12,40,00,96.4,17.0,96.6
2020,04,02,12,50,00,96.6,17.6,95.8
2020,04,02,13,00,00,95.8,18.0,95.2
2020,04,02,13,10,00,95.2,18.0,95.0
2020,04,02,13,20,00,95.0,19.6,94.4
2020,04,02,13,30,00,94.4,21.0,94.2
2020,04,02,13,40,00,94.2,21.8,94.0
2020,04,02,13,50,00,94.0,22.0,93.6
2020,04,02,14,00,00,93.6,23.2,92.4
2020,04,02,14,10,00,92.4,24.0,92.4
2020,04,02,14,20,00,92.4,25.0,92.0
2020,04,02,14,30,00,92.0,25.2,92.0
2020,04,02,14,40,00,92.0,26.0,91.4
2020,04,02,14,50,00,91.4,26.6,91.0
2020,04,02,15,00,00,91.0,27.0,90.2
2020,04,02,15,10,00,90.2,27.8,90.0
2020,04,02,15,20,00,90.0,28.0,90.0
2020,04,02,15,30,00,90.0,28.0,90.0
2020,04,02,15,40,00,90.0,28.2,89.6
2020,04,02,15,50,00,89.6,28.8,89.6
2020,04,02,16,00,00,89.6,29.0,89.4
2020,04,02,16,10,00,89.4,29.6,89.0
2020,04,02,16,20,00,89.0,30.4,88.8
2020,04,02,16,30,00,88.8,31.0,89.0
2020,04,02,16,40,00,89.0,31.0,89.0
2020,04,02,16,50,00,89.0,31.6,88.8
2020,04,02,17,00,00,88.8,32.0,88.2
2020,04,02,17,10,00,88.2,32.8,88.0
2020,04,02,17,20,00,88.0,33.4,88.0
2020,04,02,17,30,00,88.0,33.6,87.6
2020,04,02,17,40,00,87.6,34.4,88.0
2020,04,02,17,50,00,88.0,34.4,88.0
2020,04,02,18,00,00,88.0,35.0,87.0
2020,04,02,18,10,00,87.0,35.6,87.2
2020,04,02,18,20,00,87.2,36.0,87.0
2020,04,02,18,30,00,87.0,36.8,86.4
2020,04,02,18,40,00,86.4,38.0,86.0
2020,04,02,18,50,00,86.0,38.6,86.0
2020,04,02,19,00,00,86.0,39.0,85.8
2020,04,02,19,10,00,85.8,39.6,85.4
2020,04,02,19,20,00,85.4,41.2,85.0
2020,04,02,19,30,00,85.0,41.6,85.0
2020,04,02,19,40,00,85.0,42.4,85.0
2020,04,02,19,50,00,85.0,42.6,85.0
2020,04,02,20,00,00,85.0,42.0,86.0
2020,04,02,20,10,00,86.0,41.0,85.4
2020,04,02,20,20,00,85.4,42.0,85.0
2020,04,02,20,30,00,85.0,42.0,85.0
2020,04,02,20,40,00,85.0,42.6,85.0
2020,04,02,20,50,00,85.0,42.6,85.0
2020,04,02,21,00,00,85.0,43.0,84.8
2020,04,02,21,10,00,84.8,43.4,84.6
2020,04,02,21,20,00,84.6,43.2,84.8
2020,04,02,21,30,00,84.8,43.2,85.0
2020,04,02,21,40,00,85.0,43.0,85.0
2020,04,02,21,50,00,85.0,43.0,84.6
2020,04,02,22,00,00,84.6,43.0,84.0
2020,04,02,22,10,00,84.0,43.6,84.0
2020,04,02,22,20,00,84.0,44.0,84.0
2020,04,02,22,30,00,84.0,44.0,84.0
2020,04,02,22,40,00,84.0,43.8,84.0
2020,04,02,22,50,00,84.0,44.0,84.0
2020,04,02,23,00,00,84.0,44.0,84.0
2020,04,02,23,10,00,84.0,44.0,84.0
2020,04,02,23,20,00,84.0,44.0,83.6
2020,04,02,23,30,00,83.6,44.0,83.0
2020,04,02,23,40,00,83.0,44.0,83.0
2020,04,02,23,50,00,83.0,44.0,83.0
2020,04,03,00,00,00,83.0,44.0,83.0
2020,04,03,00,10,00,83.0,43.2,83.0
2020,04,03,00,20,00,83.0,43.0,83.0
2020,04,03,00,30,00,83.0,43.0,82.6
2020,04,03,00,40,00,82.6,43.4,82.2
2020,04,03,00,50,00,82.2,44.0,82.8
2020,04,03,01,00,00,82.8,44.2,83.0
2020,04,03,01,10,00,83.0,44.8,82.6
2020,04,03,01,20,00,82.6,45.0,83.0
2020,04,03,01,30,00,83.0,45.4,83.0
2020,04,03,01,40,00,83.0,46.0,83.2
2020,04,03,01,50,00,83.2,46.0,83.8
2020,04,03,02,00,00,83.8,46.8,84.0
2020,04,03,02,10,00,84.0,47.4,84.0
2020,04,03,02,20,00,84.0,47.6,84.0
2020,04,03,02,30,00,84.0,48.8,84.6
2020,04,03,02,40,00,84.6,48.0,85.0
2020,04,03,02,50,00,85.0,48.0,85.8
2020,04,03,03,00,00,85.8,47.8,86.0
2020,04,03,03,10,00,86.0,47.0,87.0
2020,04,03,03,20,00,87.0,46.0,87.4
2020,04,03,03,30,00,87.4,45.2,88.0
2020,04,03,03,40,00,88.0,43.6,89.0
2020,04,03,03,50,00,89.0,42.2,89.2
2020,04,03,04,00,00,89.2,40.6,90.2
2020,04,03,04,10,00,90.2,38.6,91.4
2020,04,03,04,20,00,91.4,37.2,92.0
2020,04,03,04,30,00,92.0,35.0,92.6
2020,04,03,04,40,00,92.6,32.6,93.0
2020,04,03,04,50,00,93.0,31.4,93.2
2020,04,03,05,00,00,93.2,30.0,93.8
2020,04,03,05,10,00,93.8,30.4,95.0
2020,04,03,05,20,00,95.0,29.4,95.8
2020,04,03,05,30,00,95.8,28.2,95.6
2020,04,03,05,40,00,95.6,27.8,96.6
2020,04,03,05,50,00,96.6,26.4,97.2
2020,04,03,06,00,00,97.2,24.6,97.2
2020,04,03,06,10,00,97.2,24.2,98.2
2020,04,03,06,20,00,98.2,24.0,97.8
2020,04,03,06,30,00,97.8,23.2,98.2
2020,04,03,06,40,00,98.2,23.0,98.6
2020,04,03,06,50,00,98.6,22.0,99.6
2020,04,03,07,00,00,99.6,20.8,99.2
2020,04,03,07,10,00,99.2,20.0,99.2
2020,04,03,07,20,00,99.2,19.2,100.6
2020,04,03,07,30,00,100.6,18.0,101.6
2020,04,03,07,40,00,101.6,18.0,101.0
2020,04,03,07,50,00,101.0,17.8,101.0
2020,04,03,08,00,00,101.0,16.4,101.6
2020,04,03,08,10,00,101.6,16.2,101.2
2020,04,03,08,20,00,101.2,16.0,101.8
2020,04,03,08,30,00,101.8,16.0,102.0
2020,04,03,08,40,00,102.0,16.0,102.6
2020,04,03,08,50,00,102.6,15.6,102.4
2020,04,03,09,00,00,102.4,15.2,102.4
2020,04,03,09,10,00,102.4,15.2,102.8
2020,04,03,09,20,00,102.8,15.0,103.8
2020,04,03,09,30,00,103.8,14.6,104.0
2020,04,03,09,40,00,104.0,14.6,103.6
2020,04,03,09,50,00,103.6,15.0,103.6
2020,04,03,10,00,00,103.6,15.0,103.4
2020,04,03,10,10,00,103.4,14.4,103.8
2020,04,03,10,20,00,103.8,14.4,102.8
2020,04,03,10,30,00,102.8,15.0,103.6
2020,04,03,10,40,00,103.6,15.0,103.4
2020,04,03,10,50,00,103.4,15.0,102.6
2020,04,03,11,00,00,102.6,15.0,102.6
2020,04,03,11,10,00,102.6,15.0,103.0
2020,04,03,11,20,00,103.0,15.0,103.0
2020,04,03,11,30,00,103.0,15.0,102.0
2020,04,03,11,40,00,102.0,15.4,101.4
2020,04,03,11,50,00,101.4,14.8,100.6
2020,04,03,12,00,00,100.6,15.4,99.6
2020,04,03,12,10,00,99.6,16.0,98.8
2020,04,03,12,20,00,98.8,16.0,98.0
2020,04,03,12,30,00,98.0,16.2,97.2
2020,04,03,12,40,00,97.2,16.8,96.4
2020,04,03,12,50,00,96.4,17.0,96.2
2020,04,03,13,00,00,96.2,17.0,95.8
2020,04,03,13,10,00,95.8,17.0,95.0
2020,04,03,13,20,00,95.0,17.0,95.0
2020,04,03,13,30,00,95.0,17.6,94.6
2020,04,03,13,40,00,94.6,18.0,94.0
2020,04,03,13,50,00,94.0,18.0,93.0
2020,04,03,14,00,00,93.0,18.0,93.0
2020,04,03,14,10,00,93.0,18.0,93.0
2020,04,03,14,20,00,93.0,18.0,93.0
2020,04,03,14,30,00,93.0,18.0,93.0
2020,04,03,14,40,00,93.0,18.0,91.8
2020,04,03,14,50,00,91.8,18.0,91.6
2020,04,03,15,00,00,91.6,18.2,91.4
2020,04,03,15,10,00,91.4,19.8,91.0
2020,04,03,15,20,00,91.0,21.6,91.0
2020,04,03,15,30,00,91.0,22.2,91.0
2020,04,03,15,40,00,91.0,23.2,90.2
2020,04,03,15,50,00,90.2,24.2,89.6
2020,04,03,16,00,00,89.6,25.4,89.2
2020,04,03,16,10,00,89.2,26.0,89.0
2020,04,03,16,20,00,89.0,26.8,88.0
2020,04,03,16,30,00,88.0,28.4,88.0
2020,04,03,16,40,00,88.0,29.2,88.0
2020,04,03,16,50,00,88.0,29.6,88.0
2020,04,03,17,00,00,88.0,30.0,88.0
2020,04,03,17,10,00,88.0,30.2,87.6
2020,04,03,17,20,00,87.6,31.6,87.0
2020,04,03,17,30,00,87.0,32.2,87.0
2020,04,03,17,40,00,87.0,33.0,86.6
2020,04,03,17,50,00,86.6,33.6,86.0
2020,04,03,18,00,00,86.0,34.8,85.8
2020,04,03,18,10,00,85.8,35.4,86.0
2020,04,03,18,20,00,86.0,36.0,85.0
2020,04,03,18,30,00,85.0,36.8,85.0
2020,04,03,18,40,00,85.0,37.0,85.2
2020,04,03,18,50,00,85.2,37.4,85.0
2020,04,03,19,00,00,85.0,38.4,85.0
2020,04,03,19,10,00,85.0,39.2,84.4
2020,04,03,19,20,00,84.4,43.4,84.0
2020,04,03,19,30,00,84.0,46.6,84.0
2020,04,03,19,40,00,84.0,48.6,84.0
2020,04,03,19,50,00,84.0,50.0,83.8
2020,04,03,20,00,00,83.8,50.6,83.8
2020,04,03,20,10,00,83.8,51.4,83.0
2020,04,03,20,20,00,83.0,52.6,83.0
2020,04,03,20,30,00,83.0,52.8,83.0
2020,04,03,20,40,00,83.0,52.6,83.0
2020,04,03,20,50,00,83.0,52.8,83.0
2020,04,03,21,00,00,83.0,53.0,83.0
2020,04,03,21,10,00,83.0,53.0,82.2
2020,04,03,21,20,00,82.2,53.8,82.0
2020,04,03,21,30,00,82.0,54.2,82.0
2020,04,03,21,40,00,82.0,54.2,82.0
2020,04,03,21,50,00,82.0,53.8,82.0
2020,04,03,22,00,00,82.0,54.0,81.6
2020,04,03,22,10,00,81.6,54.4,81.2
2020,04,03,22,20,00,81.2,55.0,81.8
2020,04,03,22,30,00,81.8,54.8,81.6
2020,04,03,22,40,00,81.6,55.2,81.8
2020,04,03,22,50,00,81.8,55.0,81.2
2020,04,03,23,00,00,81.2,55.4,80.2
2020,04,03,23,10,00,80.2,55.0,81.0
2020,04,03,23,20,00,81.0,53.8,81.0
2020,04,03,23,30,00,81.0,53.6,81.0
2020,04,03,23,40,00,81.0,53.4,81.0
2020,04,03,23,50,00,81.0,52.8,80.6
2020,04,04,00,00,00,80.6,53.0,81.0
2020,04,04,00,10,00,81.0,52.2,81.0
2020,04,04,00,20,00,81.0,52.0,81.0
2020,04,04,00,30,00,81.0,52.0,81.0
2020,04,04,00,40,00,81.0,52.6,81.0
2020,04,04,00,50,00,81.0,52.0,81.0
2020,04,04,01,00,00,81.0,52.0,81.0
2020,04,04,01,10,00,81.0,52.4,81.0
2020,04,04,01,20,00,81.0,52.4,81.0
2020,04,04,01,30,00,81.0,53.0,81.8
2020,04,04,01,40,00,81.8,52.8,82.0
2020,04,04,01,50,00,82.0,51.8,82.6
2020,04,04,02,00,00,82.6,51.2,83.0
2020,04,04,02,10,00,83.0,51.0,83.2
2020,04,04,02,20,00,83.2,50.2,83.4
2020,04,04,02,30,00,83.4,51.0,84.0
2020,04,04,02,40,00,84.0,51.4,84.0
2020,04,04,02,50,00,84.0,52.2,84.8
2020,04,04,03,00,00,84.8,51.2,84.4
2020,04,04,03,10,00,84.4,51.8,85.2
2020,04,04,03,20,00,85.2,50.6,86.0
2020,04,04,03,30,00,86.0,49.4,85.8
2020,04,04,03,40,00,85.8,49.0,85.6
2020,04,04,03,50,00,85.6,48.2,86.0
2020,04,04,04,00,00,86.0,47.8,86.6
2020,04,04,04,10,00,86.6,45.6,87.6
2020,04,04,04,20,00,87.6,43.8,88.4
2020,04,04,04,30,00,88.4,40.8,89.6
2020,04,04,04,40,00,89.6,38.8,90.6
2020,04,04,04,50,00,90.6,37.6,91.2
2020,04,04,05,00,00,91.2,36.2,92.2
2020,04,04,05,10,00,92.2,35.0,93.0
2020,04,04,05,20,00,93.0,33.4,93.4
2020,04,04,05,30,00,93.4,30.0,94.0
2020,04,04,05,40,00,94.0,30.6,95.2
2020,04,04,05,50,00,95.2,29.4,95.4
2020,04,04,06,00,00,95.4,28.0,97.0
2020,04,04,06,10,00,97.0,26.6,97.0
2020,04,04,06,20,00,97.0,26.2,97.6
2020,04,04,06,30,00,97.6,25.0,98.2
2020,04,04,06,40,00,98.2,24.4,99.2
2020,04,04,06,50,00,99.2,24.0,99.8
2020,04,04,07,00,00,99.8,23.4,99.6
2020,04,04,07,10,00,99.6,22.0,101.0
2020,04,04,07,20,00,101.0,20.2,101.2
2020,04,04,07,30,00,101.2,19.2,102.2
2020,04,04,07,40,00,102.2,18.4,103.2
2020,04,04,07,50,00,103.2,17.0,104.0
2020,04,04,08,00,00,104.0,15.4,104.6
2020,04,04,08,10,00,104.6,15.4,105.0
2020,04,04,08,20,00,105.0,15.0,104.2
2020,04,04,08,30,00,104.2,15.2,105.6
2020,04,04,08,40,00,105.6,14.8,105.6
2020,04,04,08,50,00,105.6,14.8,106.0
2020,04,04,09,00,00,106.0,13.2,105.4
2020,04,04,09,10,00,105.4,12.0,105.8
2020,04,04,09,20,00,105.8,12.0,106.4
2020,04,04,09,30,00,106.4,11.8,106.4
2020,04,04,09,40,00,106.4,11.2,106.0
2020,04,04,09,50,00,106.0,11.0,105.8
2020,04,04,10,00,00,105.8,11.0,105.6
2020,04,04,10,10,00,105.6,11.0,105.0
2020,04,04,10,20,00,105.0,11.0,105.6
2020,04,04,10,30,00,105.6,11.2,105.4
2020,04,04,10,40,00,105.4,11.2,105.4
2020,04,04,10,50,00,105.4,11.8,106.2
2020,04,04,11,00,00,106.2,12.0,107.2
2020,04,04,11,10,00,107.2,11.6,106.0
2020,04,04,11,20,00,106.0,12.0,106.2
2020,04,04,11,30,00,106.2,12.2,106.8
2020,04,04,11,40,00,106.8,12.2,105.2
2020,04,04,11,50,00,105.2,12.4,104.4
2020,04,04,12,00,00,104.4,12.4,102.6
2020,04,04,12,10,00,102.6,12.6,101.4
2020,04,04,12,20,00,101.4,13.2,100.0
2020,04,04,12,30,00,100.0,14.0,99.6
2020,04,04,12,40,00,99.6,15.2,98.6
2020,04,04,12,50,00,98.6,16.4,98.0
2020,04,04,13,00,00,98.0,17.6,98.0
2020,04,04,13,10,00,98.0,18.0,97.2
2020,04,04,13,20,00,97.2,19.0,nan
2020,04,04,13,30,00,nan,nan,nan
2020,04,04,13,40,00,nan,nan,92.0
2020,04,04,13,50,00,92.0,22.0,93.0
2020,04,04,14,00,00,93.0,21.6,93.0
2020,04,04,14,10,00,93.0,21.0,93.0
2020,04,04,14,20,00,93.0,21.2,93.0
2020,04,04,14,30,00,93.0,21.2,93.0
2020,04,04,14,40,00,93.0,21.8,93.0
2020,04,04,14,50,00,93.0,21.8,93.0
2020,04,04,15,00,00,93.0,22.0,93.0
2020,04,04,15,10,00,93.0,22.0,92.2
2020,04,04,15,20,00,92.2,22.0,91.2
2020,04,04,15,30,00,91.2,22.0,91.0
2020,04,04,15,40,00,91.0,22.2,90.2
2020,04,04,15,50,00,90.2,23.2,89.2
2020,04,04,16,00,00,89.2,24.6,89.0
2020,04,04,16,10,00,89.0,25.8,88.6
2020,04,04,16,20,00,88.6,26.8,88.0
2020,04,04,16,30,00,88.0,28.0,88.0
2020,04,04,16,40,00,88.0,29.0,88.0
2020,04,04,16,50,00,88.0,29.0,88.0
2020,04,04,17,00,00,88.0,29.6,87.8
2020,04,04,17,10,00,87.8,31.0,87.2
2020,04,04,17,20,00,87.2,31.6,86.6
2020,04,04,17,30,00,86.6,33.0,86.8
2020,04,04,17,40,00,86.8,33.2,87.0
2020,04,04,17,50,00,87.0,33.6,87.0
2020,04,04,18,00,00,87.0,34.4,86.0
2020,04,04,18,10,00,86.0,35.4,85.8
2020,04,04,18,20,00,85.8,36.2,85.8
2020,04,04,18,30,00,85.8,37.0,85.8
2020,04,04,18,40,00,85.8,37.4,85.6
2020,04,04,18,50,00,85.6,38.2,85.4
