year,month,day,hour,minute,second,recnt_Humidity,recnt_Temperature,Target_Humidity
2020.0,04.0,14.0,12.0,10.0,00.0,12.2,98.0,12.4
2020.0,04.0,14.0,12.0,20.0,00.0,12.4,97.8,13.0
2020.0,04.0,14.0,12.0,30.0,00.0,13.0,95.8,14.0
2020.0,04.0,14.0,12.0,40.0,00.0,14.0,95.0,14.0
2020.0,04.0,14.0,12.0,50.0,00.0,14.0,94.8,14.8
2020.0,04.0,14.0,13.0,00.0,00.0,14.8,94.0,14.8
2020.0,04.0,14.0,13.0,10.0,00.0,14.8,93.4,15.0
2020.0,04.0,14.0,13.0,20.0,00.0,15.0,93.0,15.0
2020.0,04.0,14.0,13.0,30.0,00.0,15.0,93.0,15.6
2020.0,04.0,14.0,13.0,40.0,00.0,15.6,93.0,16.0
2020.0,04.0,14.0,13.0,50.0,00.0,16.0,92.2,16.0
2020.0,04.0,14.0,14.0,00.0,00.0,16.0,92.0,16.8
2020.0,04.0,14.0,14.0,10.0,00.0,16.8,91.0,17.0
2020.0,04.0,14.0,14.0,20.0,00.0,17.0,91.0,17.6
2020.0,04.0,14.0,14.0,30.0,00.0,17.6,90.4,18.2
2020.0,04.0,14.0,14.0,40.0,00.0,18.2,90.0,19.0
2020.0,04.0,14.0,14.0,50.0,00.0,19.0,89.4,19.0
2020.0,04.0,14.0,15.0,00.0,00.0,19.0,89.0,19.2
2020.0,04.0,14.0,15.0,10.0,00.0,19.2,89.4,20.0
2020.0,04.0,14.0,15.0,20.0,00.0,20.0,89.0,20.8
2020.0,04.0,14.0,15.0,30.0,00.0,20.8,88.8,21.0
2020.0,04.0,14.0,15.0,40.0,00.0,21.0,88.6,21.0
2020.0,04.0,14.0,15.0,50.0,00.0,21.0,88.4,21.8
2020.0,04.0,14.0,16.0,00.0,00.0,21.8,89.0,22.0
2020.0,04.0,14.0,16.0,10.0,00.0,22.0,88.2,22.0
2020.0,04.0,14.0,16.0,20.0,00.0,22.0,88.2,22.0
2020.0,04.0,14.0,16.0,30.0,00.0,22.0,88.0,22.0
2020.0,04.0,14.0,16.0,40.0,00.0,22.0,88.0,22.0
2020.0,04.0,14.0,16.0,50.0,00.0,22.0,88.0,22.0
2020.0,04.0,14.0,17.0,00.0,00.0,22.0,88.0,22.8
2020.0,04.0,14.0,17.0,10.0,00.0,22.8,87.4,23.4
2020.0,04.0,14.0,17.0,20.0,00.0,23.4,87.0,24.0
2020.0,04.0,14.0,17.0,30.0,00.0,24.0,87.0,24.0
2020.0,04.0,14.0,17.0,40.0,00.0,24.0,87.0,24.6
2020.0,04.0,14.0,17.0,50.0,00.0,24.6,87.0,25.0
2020.0,04.0,14.0,18.0,00.0,00.0,25.0,87.0,25.2
2020.0,04.0,14.0,18.0,10.0,00.0,25.2,87.0,25.0
2020.0,04.0,14.0,18.0,20.0,00.0,25.0,86.2,26.0
2020.0,04.0,14.0,18.0,30.0,00.0,26.0,86.0,26.8
2020.0,04.0,14.0,18.0,40.0,00.0,26.8,85.8,27.6
2020.0,04.0,14.0,18.0,50.0,00.0,27.6,85.4,28.0
2020.0,04.0,14.0,19.0,00.0,00.0,28.0,85.0,28.8
2020.0,04.0,14.0,19.0,10.0,00.0,28.8,85.0,29.0
2020.0,04.0,14.0,19.0,20.0,00.0,29.0,85.0,30.0
2020.0,04.0,14.0,19.0,30.0,00.0,30.0,84.4,30.4
2020.0,04.0,14.0,19.0,40.0,00.0,30.4,84.0,31.0
2020.0,04.0,14.0,19.0,50.0,00.0,31.0,84.0,31.0
2020.0,04.0,14.0,20.0,00.0,00.0,31.0,84.0,31.0
2020.0,04.0,14.0,20.0,10.0,00.0,31.0,84.0,31.6
2020.0,04.0,14.0,20.0,20.0,00.0,31.6,84.0,32.0
2020.0,04.0,14.0,20.0,30.0,00.0,32.0,84.0,32.0
2020.0,04.0,14.0,20.0,40.0,00.0,32.0,84.0,32.4
2020.0,04.0,14.0,20.0,50.0,00.0,32.4,84.0,32.8
2020.0,04.0,14.0,21.0,00.0,00.0,32.8,84.0,33.4
2020.0,04.0,14.0,21.0,10.0,00.0,33.4,84.0,33.8
2020.0,04.0,14.0,21.0,20.0,00.0,33.8,84.0,34.0
2020.0,04.0,14.0,21.0,30.0,00.0,34.0,84.0,34.4
2020.0,04.0,14.0,21.0,40.0,00.0,34.4,83.8,35.0
2020.0,04.0,14.0,21.0,50.0,00.0,35.0,83.2,35.6
2020.0,04.0,14.0,22.0,00.0,00.0,35.6,83.0,36.4
2020.0,04.0,14.0,22.0,10.0,00.0,36.4,83.0,36.6
2020.0,04.0,14.0,22.0,20.0,00.0,36.6,83.0,37.0
2020.0,04.0,14.0,22.0,30.0,00.0,37.0,82.4,37.2
2020.0,04.0,14.0,22.0,40.0,00.0,37.2,82.0,38.0
2020.0,04.0,14.0,22.0,50.0,00.0,38.0,82.0,38.4
2020.0,04.0,14.0,23.0,00.0,00.0,38.4,81.8,39.0
2020.0,04.0,14.0,23.0,10.0,00.0,39.0,81.0,39.8
2020.0,04.0,14.0,23.0,20.0,00.0,39.8,81.0,40.6
2020.0,04.0,14.0,23.0,30.0,00.0,40.6,81.0,41.0
2020.0,04.0,14.0,23.0,40.0,00.0,41.0,81.0,42.0
2020.0,04.0,14.0,23.0,50.0,00.0,42.0,80.8,42.0
2020.0,04.0,15.0,00.0,00.0,00.0,42.0,81.0,42.8
2020.0,04.0,15.0,00.0,10.0,00.0,42.8,81.0,44.0
2020.0,04.0,15.0,00.0,20.0,00.0,44.0,80.6,45.2
2020.0,04.0,15.0,00.0,30.0,00.0,45.2,80.0,45.6
2020.0,04.0,15.0,00.0,40.0,00.0,45.6,80.0,47.2
2020.0,04.0,15.0,00.0,50.0,00.0,47.2,80.0,47.8
2020.0,04.0,15.0,01.0,00.0,00.0,47.8,80.0,48.0
2020.0,04.0,15.0,01.0,10.0,00.0,48.0,80.0,50.2
2020.0,04.0,15.0,01.0,20.0,00.0,50.2,80.0,51.8
2020.0,04.0,15.0,01.0,30.0,00.0,51.8,80.0,51.2
2020.0,04.0,15.0,01.0,40.0,00.0,51.2,81.0,51.4
2020.0,04.0,15.0,01.0,50.0,00.0,51.4,81.0,51.8
2020.0,04.0,15.0,02.0,00.0,00.0,51.8,81.0,50.6
2020.0,04.0,15.0,02.0,10.0,00.0,50.6,81.4,49.0
2020.0,04.0,15.0,02.0,20.0,00.0,49.0,82.2,47.0
2020.0,04.0,15.0,02.0,30.0,00.0,47.0,83.0,46.0
2020.0,04.0,15.0,02.0,40.0,00.0,46.0,83.4,45.2
2020.0,04.0,15.0,02.0,50.0,00.0,45.2,83.6,42.8
2020.0,04.0,15.0,03.0,00.0,00.0,42.8,85.0,41.6
2020.0,04.0,15.0,03.0,10.0,00.0,41.6,85.0,40.2
2020.0,04.0,15.0,03.0,20.0,00.0,40.2,86.0,39.0
2020.0,04.0,15.0,03.0,30.0,00.0,39.0,86.6,39.0
2020.0,04.0,15.0,03.0,40.0,00.0,39.0,87.2,38.6
2020.0,04.0,15.0,03.0,50.0,00.0,38.6,88.0,38.4
2020.0,04.0,15.0,04.0,00.0,00.0,38.4,88.6,38.4
2020.0,04.0,15.0,04.0,10.0,00.0,38.4,89.0,37.8
2020.0,04.0,15.0,04.0,20.0,00.0,37.8,89.8,38.0
2020.0,04.0,15.0,04.0,30.0,00.0,38.0,90.0,37.4
2020.0,04.0,15.0,04.0,40.0,00.0,37.4,91.0,36.0
2020.0,04.0,15.0,04.0,50.0,00.0,36.0,91.4,34.6
2020.0,04.0,15.0,05.0,00.0,00.0,34.6,92.6,33.8
2020.0,04.0,15.0,05.0,10.0,00.0,33.8,93.2,31.6
2020.0,04.0,15.0,05.0,20.0,00.0,31.6,94.0,31.0
2020.0,04.0,15.0,05.0,30.0,00.0,31.0,94.8,30.8
2020.0,04.0,15.0,05.0,40.0,00.0,30.8,95.4,28.6
2020.0,04.0,15.0,05.0,50.0,00.0,28.6,96.0,27.8
2020.0,04.0,15.0,06.0,00.0,00.0,27.8,96.8,25.8
2020.0,04.0,15.0,06.0,10.0,00.0,25.8,96.8,23.2
2020.0,04.0,15.0,06.0,20.0,00.0,23.2,98.0,22.8
2020.0,04.0,15.0,06.0,30.0,00.0,22.8,97.8,21.6
2020.0,04.0,15.0,06.0,40.0,00.0,21.6,98.8,21.2
2020.0,04.0,15.0,06.0,50.0,00.0,21.2,99.2,19.4
2020.0,04.0,15.0,07.0,00.0,00.0,19.4,99.2,18.4
2020.0,04.0,15.0,07.0,10.0,00.0,18.4,99.8,17.0
2020.0,04.0,15.0,07.0,20.0,00.0,17.0,100.8,16.2
2020.0,04.0,15.0,07.0,30.0,00.0,16.2,100.8,16.4
2020.0,04.0,15.0,07.0,40.0,00.0,16.4,100.6,16.4
2020.0,04.0,15.0,07.0,50.0,00.0,16.4,101.4,15.2
2020.0,04.0,15.0,08.0,00.0,00.0,15.2,102.2,14.8
2020.0,04.0,15.0,08.0,10.0,00.0,14.8,102.6,13.8
2020.0,04.0,15.0,08.0,20.0,00.0,13.8,103.8,14.4
2020.0,04.0,15.0,08.0,30.0,00.0,14.4,104.2,14.0
2020.0,04.0,15.0,08.0,40.0,00.0,14.0,103.8,14.0
2020.0,04.0,15.0,08.0,50.0,00.0,14.0,102.6,14.2
2020.0,04.0,15.0,09.0,00.0,00.0,14.2,103.4,13.6
2020.0,04.0,15.0,09.0,10.0,00.0,13.6,104.0,13.0
2020.0,04.0,15.0,09.0,20.0,00.0,13.0,104.8,13.0
2020.0,04.0,15.0,09.0,30.0,00.0,13.0,104.8,12.0
2020.0,04.0,15.0,09.0,40.0,00.0,12.0,104.2,11.6
2020.0,04.0,15.0,09.0,50.0,00.0,11.6,104.2,11.2
2020.0,04.0,15.0,10.0,00.0,00.0,11.2,104.6,11.0
2020.0,04.0,15.0,10.0,10.0,00.0,11.0,104.2,11.6
2020.0,04.0,15.0,10.0,20.0,00.0,11.6,104.2,11.0
2020.0,04.0,15.0,10.0,30.0,00.0,11.0,104.0,11.0
2020.0,04.0,15.0,10.0,40.0,00.0,11.0,104.0,11.2
2020.0,04.0,15.0,10.0,50.0,00.0,11.2,104.2,11.6
2020.0,04.0,15.0,11.0,00.0,00.0,11.6,104.0,12.0
2020.0,04.0,15.0,11.0,10.0,00.0,12.0,104.0,11.0
2020.0,04.0,15.0,11.0,20.0,00.0,11.0,103.0,11.2
2020.0,04.0,15.0,11.0,30.0,00.0,11.2,103.2,11.0
2020.0,04.0,15.0,11.0,40.0,00.0,11.0,103.0,11.6
2020.0,04.0,15.0,11.0,50.0,00.0,11.6,102.0,11.8
2020.0,04.0,15.0,12.0,00.0,00.0,11.8,102.4,12.6
2020.0,04.0,15.0,12.0,10.0,00.0,12.6,101.2,13.0
2020.0,04.0,15.0,12.0,20.0,00.0,13.0,100.2,13.8
2020.0,04.0,15.0,12.0,30.0,00.0,13.8,98.6,15.0
2020.0,04.0,15.0,12.0,40.0,00.0,15.0,98.0,15.0
2020.0,04.0,15.0,12.0,50.0,00.0,15.0,97.6,15.2
2020.0,04.0,15.0,13.0,00.0,00.0,15.2,97.0,15.0
2020.0,04.0,15.0,13.0,10.0,00.0,15.0,97.0,15.2
2020.0,04.0,15.0,13.0,20.0,00.0,15.2,96.0,15.6
2020.0,04.0,15.0,13.0,30.0,00.0,15.6,95.4,16.8
2020.0,04.0,15.0,13.0,40.0,00.0,16.8,95.0,17.4
2020.0,04.0,15.0,13.0,50.0,00.0,17.4,95.0,18.4
2020.0,04.0,15.0,14.0,00.0,00.0,18.4,94.2,19.2
2020.0,04.0,15.0,14.0,10.0,00.0,19.2,94.0,19.4
2020.0,04.0,15.0,14.0,20.0,00.0,19.4,93.2,18.8
2020.0,04.0,15.0,14.0,30.0,00.0,18.8,92.8,18.0
2020.0,04.0,15.0,14.0,40.0,00.0,18.0,92.0,18.0
2020.0,04.0,15.0,14.0,50.0,00.0,18.0,91.8,18.6
2020.0,04.0,15.0,15.0,00.0,00.0,18.6,90.8,19.8
2020.0,04.0,15.0,15.0,10.0,00.0,19.8,91.0,21.2
2020.0,04.0,15.0,15.0,20.0,00.0,21.2,91.0,23.0
2020.0,04.0,15.0,15.0,30.0,00.0,23.0,90.4,24.4
2020.0,04.0,15.0,15.0,40.0,00.0,24.4,90.0,25.6
2020.0,04.0,15.0,15.0,50.0,00.0,25.6,90.0,26.6
2020.0,04.0,15.0,16.0,00.0,00.0,26.6,90.0,28.8
2020.0,04.0,15.0,16.0,10.0,00.0,28.8,89.0,29.2
2020.0,04.0,15.0,16.0,20.0,00.0,29.2,89.0,30.8
2020.0,04.0,15.0,16.0,30.0,00.0,30.8,88.6,31.0
2020.0,04.0,15.0,16.0,40.0,00.0,31.0,88.6,31.4
2020.0,04.0,15.0,16.0,50.0,00.0,31.4,88.0,32.0
2020.0,04.0,15.0,17.0,00.0,00.0,32.0,88.0,32.2
2020.0,04.0,15.0,17.0,10.0,00.0,32.2,87.6,33.0
2020.0,04.0,15.0,17.0,20.0,00.0,33.0,87.2,32.6
2020.0,04.0,15.0,17.0,30.0,00.0,32.6,87.4,33.0
2020.0,04.0,15.0,17.0,40.0,00.0,33.0,87.0,33.0
2020.0,04.0,15.0,17.0,50.0,00.0,33.0,87.0,33.0
2020.0,04.0,15.0,18.0,00.0,00.0,33.0,87.0,33.0
2020.0,04.0,15.0,18.0,10.0,00.0,33.0,87.0,33.0
2020.0,04.0,15.0,18.0,20.0,00.0,33.0,87.0,33.0
2020.0,04.0,15.0,18.0,30.0,00.0,33.0,87.0,33.4
2020.0,04.0,15.0,18.0,40.0,00.0,33.4,86.6,34.0
2020.0,04.0,15.0,18.0,50.0,00.0,34.0,86.0,34.0
2020.0,04.0,15.0,19.0,00.0,00.0,34.0,86.4,34.0
2020.0,04.0,15.0,19.0,10.0,00.0,34.0,86.6,34.0
2020.0,04.0,15.0,19.0,20.0,00.0,34.0,86.8,34.0
2020.0,04.0,15.0,19.0,30.0,00.0,34.0,86.2,34.0
2020.0,04.0,15.0,19.0,40.0,00.0,34.0,86.0,34.2
2020.0,04.0,15.0,19.0,50.0,00.0,34.2,86.0,35.0
2020.0,04.0,15.0,20.0,00.0,00.0,35.0,86.0,35.0
2020.0,04.0,15.0,20.0,10.0,00.0,35.0,86.0,35.0
2020.0,04.0,15.0,20.0,20.0,00.0,35.0,86.0,35.0
2020.0,04.0,15.0,20.0,30.0,00.0,35.0,86.0,35.8
2020.0,04.0,15.0,20.0,40.0,00.0,35.8,85.8,36.0
2020.0,04.0,15.0,20.0,50.0,00.0,36.0,85.4,36.0
2020.0,04.0,15.0,21.0,00.0,00.0,36.0,85.0,36.8
2020.0,04.0,15.0,21.0,10.0,00.0,36.8,85.0,37.0
2020.0,04.0,15.0,21.0,20.0,00.0,37.0,85.0,37.0
2020.0,04.0,15.0,21.0,30.0,00.0,37.0,85.0,37.2
2020.0,04.0,15.0,21.0,40.0,00.0,37.2,84.2,39.0
2020.0,04.0,15.0,21.0,50.0,00.0,39.0,84.0,40.8
2020.0,04.0,15.0,22.0,00.0,00.0,40.8,84.0,42.4
2020.0,04.0,15.0,22.0,10.0,00.0,42.4,84.0,45.4
2020.0,04.0,15.0,22.0,20.0,00.0,45.4,84.0,46.2
2020.0,04.0,15.0,22.0,30.0,00.0,46.2,84.0,46.6
2020.0,04.0,15.0,22.0,40.0,00.0,46.6,84.0,46.4
2020.0,04.0,15.0,22.0,50.0,00.0,46.4,83.6,47.0
2020.0,04.0,15.0,23.0,00.0,00.0,47.0,83.0,49.6
2020.0,04.0,15.0,23.0,10.0,00.0,49.6,83.0,50.6
2020.0,04.0,15.0,23.0,20.0,00.0,50.6,83.0,52.2
2020.0,04.0,15.0,23.0,30.0,00.0,52.2,82.4,53.4
2020.0,04.0,15.0,23.0,40.0,00.0,53.4,82.0,55.8
2020.0,04.0,15.0,23.0,50.0,00.0,55.8,82.0,57.8
2020.0,04.0,16.0,00.0,00.0,00.0,57.8,81.4,59.4
2020.0,04.0,16.0,00.0,10.0,00.0,59.4,81.0,60.4
2020.0,04.0,16.0,00.0,20.0,00.0,60.4,81.0,60.8
2020.0,04.0,16.0,00.0,30.0,00.0,60.8,81.0,61.0
2020.0,04.0,16.0,00.0,40.0,00.0,61.0,81.0,61.2
2020.0,04.0,16.0,00.0,50.0,00.0,61.2,81.0,61.2
2020.0,04.0,16.0,01.0,00.0,00.0,61.2,81.0,61.0
2020.0,04.0,16.0,01.0,10.0,00.0,61.0,81.0,61.0
2020.0,04.0,16.0,01.0,20.0,00.0,61.0,81.0,60.8
2020.0,04.0,16.0,01.0,30.0,00.0,60.8,81.0,60.0
2020.0,04.0,16.0,01.0,40.0,00.0,60.0,81.0,59.8
2020.0,04.0,16.0,01.0,50.0,00.0,59.8,81.6,59.2
2020.0,04.0,16.0,02.0,00.0,00.0,59.2,82.0,58.2
2020.0,04.0,16.0,02.0,10.0,00.0,58.2,82.8,57.2
2020.0,04.0,16.0,02.0,20.0,00.0,57.2,83.0,56.6
2020.0,04.0,16.0,02.0,30.0,00.0,56.6,83.0,55.6
2020.0,04.0,16.0,02.0,40.0,00.0,55.6,84.0,54.0
2020.0,04.0,16.0,02.0,50.0,00.0,54.0,84.4,52.8
2020.0,04.0,16.0,03.0,00.0,00.0,52.8,84.4,52.4
2020.0,04.0,16.0,03.0,10.0,00.0,52.4,85.0,51.0
2020.0,04.0,16.0,03.0,20.0,00.0,51.0,85.2,49.8
2020.0,04.0,16.0,03.0,30.0,00.0,49.8,85.6,48.0
2020.0,04.0,16.0,03.0,40.0,00.0,48.0,86.0,46.8
2020.0,04.0,16.0,03.0,50.0,00.0,46.8,87.0,45.6
2020.0,04.0,16.0,04.0,00.0,00.0,45.6,87.4,43.4
2020.0,04.0,16.0,04.0,10.0,00.0,43.4,88.6,41.8
2020.0,04.0,16.0,04.0,20.0,00.0,41.8,89.4,40.0
2020.0,04.0,16.0,04.0,30.0,00.0,40.0,90.0,39.0
2020.0,04.0,16.0,04.0,40.0,00.0,39.0,91.2,37.6
2020.0,04.0,16.0,04.0,50.0,00.0,37.6,92.0,36.4
2020.0,04.0,16.0,05.0,00.0,00.0,36.4,93.0,33.8
2020.0,04.0,16.0,05.0,10.0,00.0,33.8,94.0,32.2
2020.0,04.0,16.0,05.0,20.0,00.0,32.2,94.2,31.2
2020.0,04.0,16.0,05.0,30.0,00.0,31.2,94.4,30.2
2020.0,04.0,16.0,05.0,40.0,00.0,30.2,95.6,27.2
2020.0,04.0,16.0,05.0,50.0,00.0,27.2,96.4,24.4
2020.0,04.0,16.0,06.0,00.0,00.0,24.4,96.4,23.8
2020.0,04.0,16.0,06.0,10.0,00.0,23.8,98.0,24.0
2020.0,04.0,16.0,06.0,20.0,00.0,24.0,98.0,23.8
2020.0,04.0,16.0,06.0,30.0,00.0,23.8,98.4,22.4
2020.0,04.0,16.0,06.0,40.0,00.0,22.4,99.0,21.0
2020.0,04.0,16.0,06.0,50.0,00.0,21.0,99.2,19.2
2020.0,04.0,16.0,07.0,00.0,00.0,19.2,100.4,18.8
2020.0,04.0,16.0,07.0,10.0,00.0,18.8,101.0,18.8
2020.0,04.0,16.0,07.0,20.0,00.0,18.8,101.4,16.4
2020.0,04.0,16.0,07.0,30.0,00.0,16.4,102.4,15.8
2020.0,04.0,16.0,07.0,40.0,00.0,15.8,102.0,16.0
2020.0,04.0,16.0,07.0,50.0,00.0,16.0,101.6,16.0
2020.0,04.0,16.0,08.0,00.0,00.0,16.0,101.4,15.4
2020.0,04.0,16.0,08.0,10.0,00.0,15.4,103.0,15.0
2020.0,04.0,16.0,08.0,20.0,00.0,15.0,102.2,15.0
2020.0,04.0,16.0,08.0,30.0,00.0,15.0,102.6,14.6
2020.0,04.0,16.0,08.0,40.0,00.0,14.6,102.8,14.2
2020.0,04.0,16.0,08.0,50.0,00.0,14.2,103.6,14.0
2020.0,04.0,16.0,09.0,00.0,00.0,14.0,104.6,13.2
2020.0,04.0,16.0,09.0,10.0,00.0,13.2,104.0,13.2
2020.0,04.0,16.0,09.0,20.0,00.0,13.2,104.2,13.8
2020.0,04.0,16.0,09.0,30.0,00.0,13.8,103.6,13.6
2020.0,04.0,16.0,09.0,40.0,00.0,13.6,103.6,13.8
2020.0,04.0,16.0,09.0,50.0,00.0,13.8,103.6,13.4
2020.0,04.0,16.0,10.0,00.0,00.0,13.4,104.0,13.2
2020.0,04.0,16.0,10.0,10.0,00.0,13.2,104.6,13.6
2020.0,04.0,16.0,10.0,20.0,00.0,13.6,104.0,13.2
2020.0,04.0,16.0,10.0,30.0,00.0,13.2,103.6,13.4
2020.0,04.0,16.0,10.0,40.0,00.0,13.4,103.0,13.0
2020.0,04.0,16.0,10.0,50.0,00.0,13.0,103.8,12.6
2020.0,04.0,16.0,11.0,00.0,00.0,12.6,105.0,12.4
2020.0,04.0,16.0,11.0,10.0,00.0,12.4,103.4,12.8
2020.0,04.0,16.0,11.0,20.0,00.0,12.8,103.4,12.6
2020.0,04.0,16.0,11.0,30.0,00.0,12.6,104.0,13.0
2020.0,04.0,16.0,11.0,40.0,00.0,13.0,104.2,13.2
2020.0,04.0,16.0,11.0,50.0,00.0,13.2,105.0,13.2
2020.0,04.0,16.0,12.0,00.0,00.0,13.2,103.8,13.4
2020.0,04.0,16.0,12.0,10.0,00.0,13.4,102.4,13.0
2020.0,04.0,16.0,12.0,20.0,00.0,13.0,101.0,13.4
2020.0,04.0,16.0,12.0,30.0,00.0,13.4,99.4,14.0
2020.0,04.0,16.0,12.0,40.0,00.0,14.0,98.8,14.4
2020.0,04.0,16.0,12.0,50.0,00.0,14.4,97.6,14.0
2020.0,04.0,16.0,13.0,00.0,00.0,14.0,97.0,14.6
2020.0,04.0,16.0,13.0,10.0,00.0,14.6,96.8,15.0
2020.0,04.0,16.0,13.0,20.0,00.0,15.0,96.0,16.0
2020.0,04.0,16.0,13.0,30.0,00.0,16.0,96.0,20.4
2020.0,04.0,16.0,13.0,40.0,00.0,20.4,95.6,17.2
2020.0,04.0,16.0,13.0,50.0,00.0,17.2,94.6,17.0
2020.0,04.0,16.0,14.0,00.0,00.0,17.0,93.6,16.8
2020.0,04.0,16.0,14.0,10.0,00.0,16.8,93.0,17.0
2020.0,04.0,16.0,14.0,20.0,00.0,17.0,93.0,17.0
2020.0,04.0,16.0,14.0,30.0,00.0,17.0,93.0,17.8
2020.0,04.0,16.0,14.0,40.0,00.0,17.8,93.0,17.2
2020.0,04.0,16.0,14.0,50.0,00.0,17.2,92.6,16.6
2020.0,04.0,16.0,15.0,00.0,00.0,16.6,92.4,16.4
2020.0,04.0,16.0,15.0,10.0,00.0,16.4,92.0,16.0
2020.0,04.0,16.0,15.0,20.0,00.0,16.0,91.6,16.0
2020.0,04.0,16.0,15.0,30.0,00.0,16.0,91.6,16.0
2020.0,04.0,16.0,15.0,40.0,00.0,16.0,91.0,16.0
2020.0,04.0,16.0,15.0,50.0,00.0,16.0,90.4,16.6
2020.0,04.0,16.0,16.0,00.0,00.0,16.6,91.0,17.6
2020.0,04.0,16.0,16.0,10.0,00.0,17.6,90.4,19.8
2020.0,04.0,16.0,16.0,20.0,00.0,19.8,90.0,21.6
2020.0,04.0,16.0,16.0,30.0,00.0,21.6,89.4,22.6
2020.0,04.0,16.0,16.0,40.0,00.0,22.6,89.6,23.4
2020.0,04.0,16.0,16.0,50.0,00.0,23.4,89.4,24.0
2020.0,04.0,16.0,17.0,00.0,00.0,24.0,89.0,25.0
2020.0,04.0,16.0,17.0,10.0,00.0,25.0,89.0,25.0
2020.0,04.0,16.0,17.0,20.0,00.0,25.0,88.8,25.2
2020.0,04.0,16.0,17.0,30.0,00.0,25.2,89.0,26.0
2020.0,04.0,16.0,17.0,40.0,00.0,26.0,88.8,26.0
2020.0,04.0,16.0,17.0,50.0,00.0,26.0,88.8,26.2
2020.0,04.0,16.0,18.0,00.0,00.0,26.2,88.0,26.8
2020.0,04.0,16.0,18.0,10.0,00.0,26.8,88.0,27.0
2020.0,04.0,16.0,18.0,20.0,00.0,27.0,88.0,27.0
2020.0,04.0,16.0,18.0,30.0,00.0,27.0,88.0,27.0
2020.0,04.0,16.0,18.0,40.0,00.0,27.0,88.0,27.8
2020.0,04.0,16.0,18.0,50.0,00.0,27.8,87.6,28.0
2020.0,04.0,16.0,19.0,00.0,00.0,28.0,87.0,28.0
2020.0,04.0,16.0,19.0,10.0,00.0,28.0,87.0,28.0
2020.0,04.0,16.0,19.0,20.0,00.0,28.0,86.8,27.8
2020.0,04.0,16.0,19.0,30.0,00.0,27.8,86.6,27.2
2020.0,04.0,16.0,19.0,40.0,00.0,27.2,86.8,27.0
2020.0,04.0,16.0,19.0,50.0,00.0,27.0,86.2,27.0
2020.0,04.0,16.0,20.0,00.0,00.0,27.0,87.0,27.0
2020.0,04.0,16.0,20.0,10.0,00.0,27.0,87.0,27.6
2020.0,04.0,16.0,20.0,20.0,00.0,27.6,87.0,28.0
2020.0,04.0,16.0,20.0,30.0,00.0,28.0,86.4,28.8
2020.0,04.0,16.0,20.0,40.0,00.0,28.8,86.0,31.2
2020.0,04.0,16.0,20.0,50.0,00.0,31.2,86.0,35.2
2020.0,04.0,16.0,21.0,00.0,00.0,35.2,86.0,39.2
2020.0,04.0,16.0,21.0,10.0,00.0,39.2,85.2,42.4
2020.0,04.0,16.0,21.0,20.0,00.0,42.4,85.0,45.8
2020.0,04.0,16.0,21.0,30.0,00.0,45.8,85.0,49.6
2020.0,04.0,16.0,21.0,40.0,00.0,49.6,84.0,52.0
2020.0,04.0,16.0,21.0,50.0,00.0,52.0,84.0,52.2
2020.0,04.0,16.0,22.0,00.0,00.0,52.2,84.0,52.4
2020.0,04.0,16.0,22.0,10.0,00.0,52.4,84.0,53.0
2020.0,04.0,16.0,22.0,20.0,00.0,53.0,83.8,54.0
2020.0,04.0,16.0,22.0,30.0,00.0,54.0,83.2,54.4
2020.0,04.0,16.0,22.0,40.0,00.0,54.4,83.0,55.4
2020.0,04.0,16.0,22.0,50.0,00.0,55.4,83.0,56.0
2020.0,04.0,16.0,23.0,00.0,00.0,56.0,83.0,57.0
2020.0,04.0,16.0,23.0,10.0,00.0,57.0,83.0,57.0
2020.0,04.0,16.0,23.0,20.0,00.0,57.0,83.0,57.6
2020.0,04.0,16.0,23.0,30.0,00.0,57.6,83.0,58.0
2020.0,04.0,16.0,23.0,40.0,00.0,58.0,82.4,59.0
2020.0,04.0,16.0,23.0,50.0,00.0,59.0,82.0,59.4
2020.0,04.0,17.0,00.0,00.0,00.0,59.4,82.0,59.8
2020.0,04.0,17.0,00.0,10.0,00.0,59.8,82.0,60.0
2020.0,04.0,17.0,00.0,20.0,00.0,60.0,82.0,60.2
2020.0,04.0,17.0,00.0,30.0,00.0,60.2,82.0,61.0
2020.0,04.0,17.0,00.0,40.0,00.0,61.0,82.0,61.8
2020.0,04.0,17.0,00.0,50.0,00.0,61.8,82.0,61.2
2020.0,04.0,17.0,01.0,00.0,00.0,61.2,82.0,61.4
2020.0,04.0,17.0,01.0,10.0,00.0,61.4,82.0,61.0
2020.0,04.0,17.0,01.0,20.0,00.0,61.0,82.0,61.2
2020.0,04.0,17.0,01.0,30.0,00.0,61.2,82.0,61.2
2020.0,04.0,17.0,01.0,40.0,00.0,61.2,82.0,61.0
2020.0,04.0,17.0,01.0,50.0,00.0,61.0,82.0,61.0
2020.0,04.0,17.0,02.0,00.0,00.0,61.0,82.2,60.0
2020.0,04.0,17.0,02.0,10.0,00.0,60.0,83.0,58.8
2020.0,04.0,17.0,02.0,20.0,00.0,58.8,83.0,58.2
2020.0,04.0,17.0,02.0,30.0,00.0,58.2,83.4,58.0
2020.0,04.0,17.0,02.0,40.0,00.0,58.0,83.8,57.6
2020.0,04.0,17.0,02.0,50.0,00.0,57.6,83.8,57.0
